index,id,kind,component,cx,cy
399,:d_0_3_c3_0,Crossing,0,1589.8,2353.9
400,:d_0_4_c0_0,Crossing,0,1603.0,2610.1
401,:d_0_4_c1_0,Crossing,0,1610.0,2599.3
402,:d_0_4_c2_0,Crossing,0,1601.2,2589.9
403,:d_0_5_c0_0,Crossing,0,1603.0,2860.1
404,:d_0_5_c1_0,Crossing,0,1610.0,2849.3
405,:d_0_5_c2_0,Crossing,0,1601.2,2839.9
406,:d_0_6_c0_0,Crossing,0,1608.2,3095.1
407,:d_1_0_c0_0,Crossing,0,1850.7,1610.0
408,:d_1_0_c1_0,Crossing,0,1860.1,1601.2
409,:d_1_0_c2_0,Crossing,0,1839.9,1603.0
410,:d_1_1_c0_0,Crossing,0,1850.7,1860.0
411,:d_1_1_c1_0,Crossing,0,1860.0,1849.3
412,:d_1_1_c2_0,Crossing,0,1849.3,1840.0
413,:d_1_1_c3_0,Crossing,0,1840.0,1850.7
414,:d_1_2_c0_0,Crossing,0,1850.7,2110.0
415,:d_1_2_c1_0,Crossing,0,1860.0,2099.3
416,:d_1_2_c2_0,Crossing,0,1849.3,2090.0
417,:d_1_2_c3_0,Crossing,0,1840.0,2100.7
418,:d_1_3_c0_0,Crossing,0,1850.7,2363.2
419,:d_1_3_c1_0,Crossing,0,1860.0,2348.9
420,:d_1_3_c2_0,Crossing,0,1849.3,2336.8
421,:d_1_3_c3_0,Crossing,0,1840.0,2351.1
422,:d_1_4_c0_0,Crossing,0,1850.7,2610.0
423,:d_1_4_c1_0,Crossing,0,1860.0,2599.3
424,:d_1_4_c2_0,Crossing,0,1849.3,2590.0
425,:d_1_4_c3_0,Crossing,0,1840.0,2600.7
426,:d_1_5_c0_0,Crossing,0,1850.7,2860.0
427,:d_1_5_c1_0,Crossing,0,1860.0,2849.3
428,:d_1_5_c2_0,Crossing,0,1849.3,2840.0
429,:d_1_5_c3_0,Crossing,0,1840.0,2850.7
430,:d_1_6_c0_0,Crossing,0,1860.1,3097.0
431,:d_1_6_c1_0,Crossing,0,1849.3,3090.0
432,:d_1_6_c2_0,Crossing,0,1839.9,3098.8
433,:d_2_0_c0_0,Crossing,0,2097.0,1610.0
434,:d_2_0_c1_0,Crossing,0,2100.2,1602.6
435,:d_2_0_c2_0,Crossing,0,2089.9,1603.0
436,:d_2_1_c0_0,Crossing,0,2097.0,1860.0
437,:d_2_1_c1_0,Crossing,0,2100.3,1849.5
438,:d_2_1_c2_0,Crossing,0,2096.3,1840.0
439,:d_2_1_c3_0,Crossing,0,2090.0,1850.7
440,:d_2_2_c0_0,Crossing,0,2097.0,2110.0
441,:d_2_2_c1_0,Crossing,0,2100.3,2099.5
442,:d_2_2_c2_0,Crossing,0,2096.3,2090.0
443,:d_2_2_c3_0,Crossing,0,2090.0,2100.7
444,:d_2_3_c0_0,Crossing,0,2097.0,2363.2
445,:d_2_3_c1_0,Crossing,0,2100.3,2349.3
446,:d_2_3_c2_0,Crossing,0,2096.3,2336.8
447,:d_2_3_c3_0,Crossing,0,2090.0,2351.1
448,:d_2_4_c0_0,Crossing,0,2097.0,2610.0
449,:d_2_4_c1_0,Crossing,0,2100.3,2599.5
450,:d_2_4_c2_0,Crossing,0,2096.3,2590.0
451,:d_2_4_c3_0,Crossing,0,2090.0,2600.7
452,:d_2_5_c0_0,Crossing,0,2097.0,2860.0
453,:d_2_5_c1_0,Crossing,0,2100.3,2849.5
454,:d_2_5_c2_0,Crossing,0,2096.3,2840.0
455,:d_2_5_c3_0,Crossing,0,2090.0,2850.7
456,:d_2_6_c0_0,Crossing,0,2100.2,3095.9
457,:d_2_6_c1_0,Crossing,0,2096.3,3090.0
458,:d_2_6_c2_0,Crossing,0,2089.9,3098.8
459,:d_3_0_c0_0,Crossing,0,2351.1,1610.0
460,:d_3_0_c1_0,Crossing,0,2363.1,1599.3
461,:d_3_0_c2_0,Crossing,0,2348.7,1589.9
462,:d_3_0_c3_0,Crossing,0,2336.7,1600.7
463,:d_3_1_c0_0,Crossing,0,2351.1,1860.0
464,:d_3_1_c1_0,Crossing,0,2363.2,1849.3
465,:d_3_1_c2_0,Crossing,0,2348.9,1840.0
466,:d_3_1_c3_0,Crossing,0,2336.8,1850.7
467,:d_3_2_c0_0,Crossing,0,2351.1,2110.0
468,:d_3_2_c1_0,Crossing,0,2363.2,2099.3
469,:d_3_2_c2_0,Crossing,0,2348.9,2090.0
470,:d_3_2_c3_0,Crossing,0,2336.8,2100.7
471,:d_3_3_c0_0,Crossing,0,2351.1,2363.2
472,:d_3_3_c1_0,Crossing,0,2363.2,2348.9
473,:d_3_3_c2_0,Crossing,0,2348.9,2336.8
474,:d_3_3_c3_0,Crossing,0,2336.8,2351.1
475,:d_3_4_c0_0,Crossing,0,2351.1,2610.0
476,:d_3_4_c1_0,Crossing,0,2363.2,2599.3
477,:d_3_4_c2_0,Crossing,0,2348.9,2590.0
478,:d_3_4_c3_0,Crossing,0,2336.8,2600.7
479,:d_3_5_c0_0,Crossing,0,2351.1,2860.0
480,:d_3_5_c1_0,Crossing,0,2363.2,2849.3
481,:d_3_5_c2_0,Crossing,0,2348.9,2840.0
482,:d_3_5_c3_0,Crossing,0,2336.8,2850.7
483,:d_3_6_c0_0,Crossing,0,2351.1,3110.0
484,:d_3_6_c1_0,Crossing,0,2363.2,3099.3
485,:d_3_6_c2_0,Crossing,0,2348.9,3090.0
486,:d_3_6_c3_0,Crossing,0,2336.8,3100.7
487,:d_4_0_c0_0,Crossing,0,2603.7,1610.0
488,:d_4_0_c1_0,Crossing,0,2610.1,1601.2
489,:d_4_0_c2_0,Crossing,0,2599.8,1604.1
490,:d_4_1_c0_0,Crossing,0,2603.7,1860.0
491,:d_4_1_c1_0,Crossing,0,2610.0,1849.3
492,:d_4_1_c2_0,Crossing,0,2603.0,1840.0
493,:d_4_1_c3_0,Crossing,0,2599.7,1850.5
494,:d_4_2_c0_0,Crossing,0,2603.7,2110.0
495,:d_4_2_c1_0,Crossing,0,2610.0,2099.3
496,:d_4_2_c2_0,Crossing,0,2603.0,2090.0
497,:d_4_2_c3_0,Crossing,0,2599.7,2100.5
498,:d_4_3_c0_0,Crossing,0,2603.7,2363.2
499,:d_4_3_c1_0,Crossing,0,2610.0,2348.9
500,:d_4_3_c2_0,Crossing,0,2603.0,2336.8
501,:d_4_3_c3_0,Crossing,0,2599.7,2350.7
502,:d_4_4_c0_0,Crossing,0,2603.7,2610.0
503,:d_4_4_c1_0,Crossing,0,2610.0,2599.3
504,:d_4_4_c2_0,Crossing,0,2603.0,2590.0
505,:d_4_4_c3_0,Crossing,0,2599.7,2600.5
506,:d_4_5_c0_0,Crossing,0,2603.7,2860.0
507,:d_4_5_c1_0,Crossing,0,2610.0,2849.3
508,:d_4_5_c2_0,Crossing,0,2603.0,2840.0
509,:d_4_5_c3_0,Crossing,0,2599.7,2850.5
510,:d_4_6_c0_0,Crossing,0,2610.1,3097.0
511,:d_4_6_c1_0,Crossing,0,2603.0,3090.0
512,:d_4_6_c2_0,Crossing,0,2599.8,3097.4
513,:d_5_0_c0_0,Crossing,0,2850.7,1610.0
514,:d_5_0_c1_0,Crossing,0,2860.1,1601.2
515,:d_5_0_c2_0,Crossing,0,2839.9,1603.0
516,:d_5_1_c0_0,Crossing,0,2850.7,1860.0
517,:d_5_1_c1_0,Crossing,0,2860.0,1849.3
518,:d_5_1_c2_0,Crossing,0,2849.3,1840.0
519,:d_5_1_c3_0,Crossing,0,2840.0,1850.7
520,:d_5_2_c0_0,Crossing,0,2850.7,2110.0
521,:d_5_2_c1_0,Crossing,0,2860.0,2099.3
522,:d_5_2_c2_0,Crossing,0,2849.3,2090.0
523,:d_5_2_c3_0,Crossing,0,2840.0,2100.7
524,:d_5_3_c0_0,Crossing,0,2850.7,2363.2
525,:d_5_3_c1_0,Crossing,0,2860.0,2348.9
526,:d_5_3_c2_0,Crossing,0,2849.3,2336.8
527,:d_5_3_c3_0,Crossing,0,2840.0,2351.1
528,:d_5_4_c0_0,Crossing,0,2850.7,2610.0
529,:d_5_4_c1_0,Crossing,0,2860.0,2599.3
530,:d_5_4_c2_0,Crossing,0,2849.3,2590.0
531,:d_5_4_c3_0,Crossing,0,2840.0,2600.7
532,:d_5_5_c0_0,Crossing,0,2850.7,2860.0
533,:d_5_5_c1_0,Crossing,0,2860.0,2855.1
534,:d_5_5_c2_0,Crossing,0,2860.1,2848.6
535,:d_5_5_c3_0,Crossing,0,2860.5,2847.4
536,:d_5_5_c4_0,Crossing,0,2848.2,2840.0
537,:d_5_5_c5_0,Crossing,0,2840.0,2850.7
538,:d_5_6_c0_0,Crossing,0,2860.1,3097.0
539,:d_5_6_c1_0,Crossing,0,2849.3,3090.0
540,:d_5_6_c2_0,Crossing,0,2839.9,3098.8
541,:d_6_0_c0_0,Crossing,0,3097.2,1606.9
542,:d_6_0_c1_0,Crossing,0,3102.1,1606.4
543,:d_6_0_c2_0,Crossing,0,3089.9,1603.0
544,:d_6_1_c0_0,Crossing,0,3098.8,1860.1
545,:d_6_1_c1_0,Crossing,0,3097.0,1839.9
546,:d_6_1_c2_0,Crossing,0,3090.0,1850.7
547,:d_6_2_c0_0,Crossing,0,3098.8,2110.1
548,:d_6_2_c1_0,Crossing,0,3097.0,2089.9
549,:d_6_2_c2_0,Crossing,0,3090.0,2100.7
550,:d_6_3_c0_0,Crossing,0,3100.7,2363.2
551,:d_6_3_c1_0,Crossing,0,3110.0,2348.9
552,:d_6_3_c2_0,Crossing,0,3099.3,2336.8
553,:d_6_3_c3_0,Crossing,0,3090.0,2351.1
554,:d_6_4_c0_0,Crossing,0,3098.8,2610.1
555,:d_6_4_c1_0,Crossing,0,3097.0,2589.9
556,:d_6_4_c2_0,Crossing,0,3090.0,2600.7
557,:d_6_5_c0_0,Crossing,0,3098.8,2860.1
558,:d_6_5_c1_0,Crossing,0,3097.0,2839.9
559,:d_6_5_c2_0,Crossing,0,3090.0,2850.7
560,:d_6_6_c0_0,Crossing,0,3095.1,3091.8
561,:m_0_0_c0_0,Crossing,0,3752.5,3777.1
562,:m_0_0_c1_0,Crossing,0,3777.6,3750.3
563,:m_0_1_c0_0,Crossing,0,3754.9,4258.2
564,:m_0_1_c1_0,Crossing,0,3758.4,4249.4
565,:m_0_1_c2_0,Crossing,0,3753.7,4241.2
566,:m_0_2_c0_0,Crossing,0,3756.9,4748.1
567,:m_1_0_c0_0,Crossing,0,4250.6,3758.4
568,:m_1_0_c1_0,Crossing,0,4258.8,3753.7
569,:m_1_0_c2_0,Crossing,0,4241.8,3754.9
570,:m_1_2_c0_0,Crossing,0,4250.2,4752.6
571,:m_2_0_c0_0,Crossing,0,4750.0,3751.0
572,:m_2_1_c0_0,Crossing,0,4747.4,4250.2
573,:m_2_2_c0_0,Crossing,0,4748.1,4743.1
574,:m_lot_c0_0,Crossing,0,4255.2,4254.7
575,:m_lot_c1_0,Crossing,0,4246.2,4241.9
576,:m_lot_c2_0,Crossing,0,4241.4,4247.3
577,:q_0_0_c0_0,Crossing,0,3250.5,2060.9
578,:q_0_0_c1_0,Crossing,0,3257.1,2049.0
579,:q_0_0_c2_0,Crossing,0,3250.9,2047.0
580,:q_0_1_c0_0,Crossing,0,3248.7,2253.2
581,:q_0_2_c0_0,Crossing,0,3248.7,2453.2
582,:q_0_3_c0_0,Crossing,0,3253.6,2649.4
583,:q_1_0_c0_0,Crossing,0,3453.1,2049.4
584,:q_1_3_c0_0,Crossing,0,3453.2,2651.3
585,:q_2_0_c0_0,Crossing,0,3653.1,2049.4
586,:q_2_3_c0_0,Crossing,0,3653.2,2651.3
587,:q_3_0_c0_0,Crossing,0,3849.6,2050.5
588,:q_3_1_c0_0,Crossing,0,3850.6,2253.1
589,:q_3_2_c0_0,Crossing,0,3850.6,2453.1
590,:q_3_3_c0_0,Crossing,0,3849.4,2646.4
591,:r_0_0_c0_0,Crossing,0,103.7,112.7
592,:r_0_0_c1_0,Crossing,0,110.8,113.0
593,:r_0_0_c2_0,Crossing,0,114.6,109.3
594,:r_0_0_c3_0,Crossing,0,118.0,100.8
595,:r_0_1_c0_0,Crossing,0,100.6,403.1
596,:r_0_2_c0_0,Crossing,0,102.4,705.2
597,:r_0_2_c1_0,Crossing,0,109.4,699.5
598,:r_0_2_c2_0,Crossing,0,100.2,690.5
599,:r_0_3_c0_0,Crossing,0,102.5,1005.0
600,:r_0_3_c1_0,Crossing,0,105.2,999.8
601,:r_0_3_c2_0,Crossing,0,101.8,995.0
602,:r_0_4_c0_0,Crossing,0,102.5,1305.0
603,:r_0_4_c1_0,Crossing,0,104.8,1299.8
604,:r_0_4_c2_0,Crossing,0,101.8,1295.0
605,:r_0_5_c0_0,Crossing,0,103.6,1599.4
606,:r_1_0_c0_0,Crossing,0,403.1,99.4
607,:r_1_2_c0_0,Crossing,0,400.2,705.2
608,:r_1_2_c1_0,Crossing,0,405.6,702.6
609,:r_1_2_c2_0,Crossing,0,395.0,702.9
610,:r_1_3_c0_0,Crossing,0,400.2,1005.2
611,:r_1_3_c1_0,Crossing,0,405.2,999.8
612,:r_1_3_c2_0,Crossing,0,399.8,994.8
613,:r_1_3_c3_0,Crossing,0,394.8,1000.2
614,:r_1_4_c0_0,Crossing,0,400.2,1305.2
615,:r_1_4_c1_0,Crossing,0,404.8,1299.8
616,:r_1_4_c2_0,Crossing,0,399.8,1294.8
617,:r_1_4_c3_0,Crossing,0,395.2,1300.2
618,:r_1_5_c0_0,Crossing,0,405.0,1597.5
619,:r_1_5_c1_0,Crossing,0,399.8,1594.8
620,:r_1_5_c2_0,Crossing,0,395.0,1598.2
621,:r_2_0_c0_0,Crossing,0,700.4,109.4
622,:r_2_0_c1_0,Crossing,0,705.2,101.7
623,:r_2_0_c2_0,Crossing,0,690.5,101.2
624,:r_2_1_c0_0,Crossing,0,702.9,405.0
625,:r_2_1_c1_0,Crossing,0,705.2,399.8
626,:r_2_1_c2_0,Crossing,0,702.6,394.4
627,:r_2_2_c0_0,Crossing,0,700.5,705.0
628,:r_2_2_c1_0,Crossing,0,705.0,700.0
629,:r_2_2_c2_0,Crossing,0,699.5,690.6
630,:r_2_2_c3_0,Crossing,0,690.6,700.4
631,:r_2_3_c0_0,Crossing,0,700.2,1005.2
632,:r_2_3_c1_0,Crossing,0,705.2,999.8
633,:r_2_3_c2_0,Crossing,0,699.8,994.8
634,:r_2_3_c3_0,Crossing,0,694.8,1000.2
635,:r_2_4_c0_0,Crossing,0,700.2,1305.2
636,:r_2_4_c1_0,Crossing,0,704.8,1299.8
637,:r_2_4_c2_0,Crossing,0,699.8,1294.8
638,:r_2_4_c3_0,Crossing,0,695.2,1300.2
639,:r_2_5_c0_0,Crossing,0,705.0,1597.5
640,:r_2_5_c1_0,Crossing,0,699.8,1594.8
641,:r_2_5_c2_0,Crossing,0,695.0,1598.2
642,:r_3_0_c0_0,Crossing,0,1000.2,105.2
643,:r_3_0_c1_0,Crossing,0,1005.0,101.8
644,:r_3_0_c2_0,Crossing,0,995.0,102.5
645,:r_3_1_c0_0,Crossing,0,1000.2,405.2
646,:r_3_1_c1_0,Crossing,0,1005.2,399.8
647,:r_3_1_c2_0,Crossing,0,1004.6,394.6
648,:r_3_1_c3_0,Crossing,0,999.8,394.6
649,:r_3_1_c4_0,Crossing,0,995.9,394.6
650,:r_3_1_c5_0,Crossing,0,994.8,400.2
651,:r_3_2_c0_0,Crossing,0,1000.2,705.2
652,:r_3_2_c1_0,Crossing,0,1005.2,699.8
653,:r_3_2_c2_0,Crossing,0,999.8,694.8
654,:r_3_2_c3_0,Crossing,0,994.8,700.2
655,:r_3_3_c0_0,Crossing,0,1000.2,1005.2
656,:r_3_3_c1_0,Crossing,0,1005.2,999.8
657,:r_3_3_c2_0,Crossing,0,999.8,994.8
658,:r_3_3_c3_0,Crossing,0,994.8,1000.2
659,:r_3_4_c0_0,Crossing,0,1000.2,1305.2
660,:r_3_4_c1_0,Crossing,0,1004.8,1299.8
661,:r_3_4_c2_0,Crossing,0,999.8,1294.8
662,:r_3_4_c3_0,Crossing,0,995.2,1300.2
663,:r_3_5_c0_0,Crossing,0,1005.0,1597.5
664,:r_3_5_c1_0,Crossing,0,999.8,1594.8
665,:r_3_5_c2_0,Crossing,0,995.0,1598.2
666,:r_4_0_c0_0,Crossing,0,1300.2,104.8
667,:r_4_0_c1_0,Crossing,0,1305.0,101.8
668,:r_4_0_c2_0,Crossing,0,1295.0,102.5
669,:r_4_1_c0_0,Crossing,0,1300.2,404.8
670,:r_4_1_c1_0,Crossing,0,1305.2,399.8
671,:r_4_1_c2_0,Crossing,0,1299.8,395.2
672,:r_4_1_c3_0,Crossing,0,1294.8,400.2
673,:r_4_2_c0_0,Crossing,0,1300.2,704.8
674,:r_4_2_c1_0,Crossing,0,1305.2,699.8
675,:r_4_2_c2_0,Crossing,0,1299.8,695.2
676,:r_4_2_c3_0,Crossing,0,1294.8,700.2
677,:r_4_3_c0_0,Crossing,0,1300.2,1004.8
678,:r_4_3_c1_0,Crossing,0,1305.4,1004.6
679,:r_4_3_c2_0,Crossing,0,1305.4,999.8
680,:r_4_3_c3_0,Crossing,0,1305.4,995.9
681,:r_4_3_c4_0,Crossing,0,1299.8,995.2
682,:r_4_3_c5_0,Crossing,0,1294.8,1000.2
683,:r_4_4_c0_0,Crossing,0,1300.2,1304.8
684,:r_4_4_c1_0,Crossing,0,1304.8,1299.8
685,:r_4_4_c2_0,Crossing,0,1299.8,1295.2
686,:r_4_4_c3_0,Crossing,0,1295.2,1300.2
687,:r_4_5_c0_0,Crossing,0,1305.0,1597.5
688,:r_4_5_c1_0,Crossing,0,1299.8,1595.2
689,:r_4_5_c2_0,Crossing,0,1295.0,1598.2
690,:r_5_0_c0_0,Crossing,0,1599.6,100.5
691,:r_5_1_c0_0,Crossing,0,1598.2,405.0
692,:r_5_1_c1_0,Crossing,0,1597.5,395.0
693,:r_5_1_c2_0,Crossing,0,1594.8,400.2
694,:r_5_2_c0_0,Crossing,0,1598.2,705.0
695,:r_5_2_c1_0,Crossing,0,1597.5,695.0
696,:r_5_2_c2_0,Crossing,0,1594.8,700.2
697,:r_5_3_c0_0,Crossing,0,1598.3,1022.5
698,:r_5_3_c1_0,Crossing,0,1597.5,995.0
699,:r_5_3_c2_0,Crossing,0,1594.9,999.2
700,:r_5_3_c3_0,Crossing,0,1592.2,1021.2
701,:r_5_4_c0_0,Crossing,0,1598.2,1305.0
702,:r_5_4_c1_0,Crossing,0,1597.5,1295.0
703,:r_5_4_c2_0,Crossing,0,1595.2,1300.2
704,:r_5_5_c0_0,Crossing,0,1599.4,1596.4
705,:ra_ne_r0_c0_0,Crossing,0,4452.1,4435.5
706,:ra_ne_r0_c1_0,Crossing,0,4454.9,4462.6
707,:ra_ne_r1_c0_0,Crossing,0,4451.2,4465.2
708,:ra_s_r0_c0_0,Crossing,0,2362.3,235.8
709,:ra_s_r0_c1_0,Crossing,0,2366.5,260.3
710,:ra_sw_r2_c0_0,Crossing,0,235.8,232.1
711,:ring_N_c0_0,Crossing,0,2351.1,4463.2
712,:ring_N_c1_0,Crossing,0,2363.2,4450.2
713,:ring_N_c2_0,Crossing,0,2349.3,4436.8
714,:ring_N_c3_0,Crossing,0,2336.8,4452.6
715,:ring_W_c0_0,Crossing,0,251.1,2363.5
716,:ring_W_c1_0,Crossing,0,263.1,2352.4
717,:ring_W_c2_0,Crossing,0,249.8,2336.5
718,:ring_W_c3_0,Crossing,0,236.8,2351.1
719,e_axis_n_drop_d_3_6_0,SidewalkSegment,0,2338.4,3428.9
720,e_axis_n_drop_ring_N_0,SidewalkSegment,0,2358.4,4094.4
721,e_axis_w_ramp_axis_w_zip_0,SidewalkSegment,0,1100.2,2008.9
722,e_axis_w_zip_d_0_3_0,SidewalkSegment,0,1261.7,2344.8
723,e_d_0_0_d_0_1_0,SidewalkSegment,0,1608.4,1724.2
724,e_d_0_0_d_1_0_0,SidewalkSegment,0,1724.2,1591.6
725,e_d_0_1_d_0_0_0,SidewalkSegment,0,1591.6,1724.2
726,e_d_0_1_d_0_2_0,SidewalkSegment,0,1608.4,1975.0
727,e_d_0_1_d_1_1_0,SidewalkSegment,0,1725.0,1841.6
728,e_d_0_2_d_0_1_0,SidewalkSegment,0,1591.6,1975.0
729,e_d_0_2_d_0_3_0,SidewalkSegment,0,1608.4,2223.4
730,e_d_0_2_d_1_2_0,SidewalkSegment,0,1725.0,2091.6
731,e_d_0_3_d_0_2_0,SidewalkSegment,0,1591.6,2223.4
732,e_d_0_3_d_0_4_0,SidewalkSegment,0,1608.4,2476.8
733,e_d_0_3_d_1_3_0,SidewalkSegment,0,1725.0,2338.4
734,e_d_0_3_ring_W_0,SidewalkSegment,0,926.0,2368.5
735,e_d_0_4_d_0_3_0,SidewalkSegment,0,1591.6,2476.8
736,e_d_0_4_d_0_5_0,SidewalkSegment,0,1608.4,2725.0
737,e_d_0_4_d_1_4_0,SidewalkSegment,0,1725.0,2591.6
738,e_d_0_5_d_0_4_0,SidewalkSegment,0,1591.6,2725.0
739,e_d_0_5_d_0_6_0,SidewalkSegment,0,1608.4,2975.8
740,e_d_0_5_d_1_5_0,SidewalkSegment,0,1725.0,2841.6
741,e_d_0_6_d_0_5_0,SidewalkSegment,0,1591.6,2975.8
742,e_d_0_6_d_1_6_0,SidewalkSegment,0,1724.2,3091.6
743,e_d_1_0_d_0_0_0,SidewalkSegment,0,1724.2,1608.4
744,e_d_1_0_d_1_1_0,SidewalkSegment,0,1858.4,1725.0
745,e_d_1_0_d_2_0_0,SidewalkSegment,0,1975.0,1591.6
746,e_d_1_1_d_0_1_0,SidewalkSegment,0,1725.0,1858.4
747,e_d_1_1_d_1_0_0,SidewalkSegment,0,1841.6,1725.0
748,e_d_1_1_d_1_2_0,SidewalkSegment,0,1858.4,1975.0
749,e_d_1_1_d_2_1_0,SidewalkSegment,0,1975.0,1841.6
750,e_d_1_2_d_0_2_0,SidewalkSegment,0,1725.0,2108.4
751,e_d_1_2_d_1_1_0,SidewalkSegment,0,1841.6,1975.0
752,e_d_1_2_d_1_3_0,SidewalkSegment,0,1858.4,2223.4
753,e_d_1_2_d_2_2_0,SidewalkSegment,0,1975.0,2091.6
754,e_d_1_3_d_0_3_0,SidewalkSegment,0,1725.0,2361.6
755,e_d_1_3_d_1_2_0,SidewalkSegment,0,1841.6,2223.4
756,e_d_1_3_d_1_4_0,SidewalkSegment,0,1858.4,2476.6
757,e_d_1_3_d_2_3_0,SidewalkSegment,0,1975.0,2338.4
758,e_d_1_4_d_0_4_0,SidewalkSegment,0,1725.0,2608.4
759,e_d_1_4_d_1_3_0,SidewalkSegment,0,1841.6,2476.6
760,e_d_1_4_d_1_5_0,SidewalkSegment,0,1858.4,2725.0
761,e_d_1_4_d_2_4_0,SidewalkSegment,0,1975.0,2591.6
762,e_d_1_5_d_0_5_0,SidewalkSegment,0,1725.0,2858.4
763,e_d_1_5_d_1_4_0,SidewalkSegment,0,1841.6,2725.0
764,e_d_1_5_d_1_6_0,SidewalkSegment,0,1858.4,2975.0
765,e_d_1_5_d_2_5_0,SidewalkSegment,0,1975.0,2841.6
766,e_d_1_6_d_0_6_0,SidewalkSegment,0,1724.2,3108.4
767,e_d_1_6_d_1_5_0,SidewalkSegment,0,1841.6,2975.0
768,e_d_1_6_d_2_6_0,SidewalkSegment,0,1975.0,3091.6
769,e_d_2_0_d_1_0_0,SidewalkSegment,0,1975.0,1608.4
770,e_d_2_0_d_3_0_0,SidewalkSegment,0,2218.1,1591.6
771,e_d_2_1_d_1_1_0,SidewalkSegment,0,1975.0,1858.4
772,e_d_2_1_d_2_0_0,SidewalkSegment,0,2091.6,1725.0
773,e_d_2_1_d_3_1_0,SidewalkSegment,0,2218.2,1841.6
774,e_d_2_2_d_1_2_0,SidewalkSegment,0,1975.0,2108.4
775,e_d_2_2_d_2_1_0,SidewalkSegment,0,2091.6,1975.0
776,e_d_2_2_d_3_2_0,SidewalkSegment,0,2218.2,2091.6
777,e_d_2_3_d_1_3_0,SidewalkSegment,0,1975.0,2361.6
778,e_d_2_3_d_2_2_0,SidewalkSegment,0,2091.6,2223.4
779,e_d_2_3_d_3_3_0,SidewalkSegment,0,2218.2,2338.4
780,e_d_2_4_d_1_4_0,SidewalkSegment,0,1975.0,2608.4
781,e_d_2_4_d_2_3_0,SidewalkSegment,0,2091.6,2476.6
782,e_d_2_4_d_3_4_0,SidewalkSegment,0,2218.2,2591.6
783,e_d_2_5_d_1_5_0,SidewalkSegment,0,1975.0,2858.4
784,e_d_2_5_d_2_4_0,SidewalkSegment,0,2091.6,2725.0
785,e_d_2_5_d_3_5_0,SidewalkSegment,0,2218.2,2841.6
786,e_d_2_6_d_1_6_0,SidewalkSegment,0,1975.0,3108.4
787,e_d_2_6_d_2_5_0,SidewalkSegment,0,2091.6,2975.0
788,e_d_2_6_d_3_6_0,SidewalkSegment,0,2218.2,3091.6
789,e_d_3_0_d_2_0_0,SidewalkSegment,0,2218.1,1608.4
790,e_d_3_0_d_3_1_0,SidewalkSegment,0,2361.6,1725.0
791,e_d_3_0_d_4_0_0,SidewalkSegment,0,2481.8,1591.6
792,e_d_3_0_ra_s_r2_0,SidewalkSegment,0,2326.0,930.7
793,e_d_3_1_d_2_1_0,SidewalkSegment,0,2218.2,1858.4
794,e_d_3_1_d_3_0_0,SidewalkSegment,0,2338.4,1725.0
795,e_d_3_1_d_3_2_0,SidewalkSegment,0,2361.6,1975.0
796,e_d_3_1_d_4_1_0,SidewalkSegment,0,2481.8,1841.6
797,e_d_3_2_d_2_2_0,SidewalkSegment,0,2218.2,2108.4
798,e_d_3_2_d_3_1_0,SidewalkSegment,0,2338.4,1975.0
799,e_d_3_2_d_3_3_0,SidewalkSegment,0,2361.6,2223.4
800,e_d_3_2_d_4_2_0,SidewalkSegment,0,2481.8,2091.6
801,e_d_3_3_d_2_3_0,SidewalkSegment,0,2218.2,2361.6
802,e_d_3_3_d_3_2_0,SidewalkSegment,0,2338.4,2223.4
